consumer_id,age,gender,loyalty_status
2807034351,29,Female,2
28052523511,53,Male,4
28050543517,21,Female,0
28039133510,25,Female,1
2800981359,50,Male,0
2799452351,37,Female,3
27989503515,21,Female,1
27988993513,22,Female,3
27986603515,24,Male,2
27966803516,37,Male,4
2791999355,38,Female,4
27906333517,22,Female,1
2788937356,21,Female,2
2788814357,21,Female,4
2788579355,24,Female,4
2788012355,22,Male,2
2786605353,25,Female,0
2786452356,28,Female,2
2786445351,27,Female,2
27855233513,22,Female,4
2782973352,21,Female,3
2780139359,22,Female,4
27795603513,52,Female,3
27766063510,23,Female,1
2771045354,21,Female,0
2770444353,30,Female,4
27702913514,22,Female,2
27685713511,38,Female,4
27671783516,47,Female,2
2767031352,31,Male,2
2764412358,38,Female,4
27567693512,37,Female,3
27544203512,21,Male,1
27535223515,22,Female,1
27468523514,36,Female,3
2744483352,24,Female,0
2743813356,19,Female,4
2743134359,35,Male,1
2742717357,22,Female,1
27403863510,21,Female,2
2740324359,31,Male,3
2739199356,31,Male,4
2737539359,21,Female,0
2737508358,33,Female,4
2737270359,30,Female,2
2735290352,25,Female,0
2732824359,31,Female,4
2732169353,39,Female,4
2731308351,31,Male,0
2729565359,31,Male,4
2727929355,37,Female,2
2725512353,22,Female,0
2724058359,21,Female,1
2722078356,26,Female,2
27219103511,31,Male,2
2718866357,21,Male,2
2717227352,22,Female,0
2714431358,40,Female,2
2712802352,29,Female,1
2711645352,25,Female,2
27046613510,35,Female,4
27044633511,31,Male,3
27043643517,31,Female,0
2702438359,36,Female,4
2701288353,31,Male,2
2700625358,39,Female,4
2697314359,33,Female,4
2697031356,39,Female,4
26966693513,26,Female,2
26962943516,31,Male,2
2694214357,39,Male,3
2693798353,27,Female,2
2693408355,42,Female,4
26933783515,37,Male,4
26927913512,44,Female,2
2691787353,45,Female,1
26914663511,31,Male,2
2691312351,42,Female,3
26910843510,31,Female,2
26895933513,22,Female,2
2688275356,36,Female,4
2688053351,31,Male,4
26860043513,21,Female,2
2684918353,23,Female,0
26835153510,22,Female,4
2681771359,21,Female,2
2679013355,21,Male,4
2678566355,32,Male,4
26769993516,34,Female,4
2676708359,28,Female,0
2675763351,30,Female,4
2674568355,46,Male,1
2674421358,23,Male,4
2673097359,46,Female,1
2672281352,49,Female,2
2672007356,31,Female,3
26704543516,22,Female,2
2670263359,25,Male,4
26697003513,31,Male,4
2669427355,23,Female,2
2666839352,42,Female,2
26649033511,41,Female,3
26641563510,23,Female,3
2660431358,36,Female,4
26600113514,36,Female,4
26579053517,23,Female,0
2657714356,31,Male,4
26515903510,34,Female,3
26502273513,27,Male,1
2648798355,23,Female,3
2648439359,21,Male,3
2647883356,29,Female,4
26469543510,22,Male,4
2646756353,20,Female,4
26458033514,29,Female,1
26455063514,32,Female,1
26437863517,25,Female,2
26433593510,31,Male,3
2642840359,23,Female,0
26424683516,31,Male,4
2642420357,28,Female,4
26414303510,41,Female,4
26412183515,46,Female,2
2640020356,31,Female,3
26376003512,21,Female,2
2637174356,31,Male,2
26363063517,27,Female,4
2634036352,22,Female,1
26337183514,22,Female,0
2633558356,22,Female,4
2631912357,32,Female,2
2629667355,24,Female,4
2629544354,24,Male,2
26281583512,46,Female,4
2626871353,49,Female,1
2624785352,28,Female,2
2624747353,45,Male,2
26247303513,36,Female,0
26243893512,45,Male,2
26231603510,30,Female,3
26229963517,33,Female,1
26226753516,27,Female,1
26217773515,27,Female,2
26208313516,31,Male,1
26203053510,24,Male,3
26199343514,49,Male,4
2616353353,23,Female,2
2616186359,23,Female,0
2615523357,31,Male,2
2612256352,39,Female,2
2609355359,21,Female,4
26066993514,22,Female,3
26062313512,43,Female,2
2605050355,46,Female,3
2604824359,44,Female,2
26034213515,24,Male,1
2601342352,31,Male,0
25993733515,29,Female,2
25988713517,21,Female,0
25915683513,21,Female,3
2591094359,23,Female,1
25904863510,46,Female,1
2589145359,31,Male,2
2588209353,25,Female,3
2587691357,38,Male,1
25867003516,23,Female,0
2586427357,21,Female,2
25852223515,31,Male,4
25826723513,31,Male,0
2576817352,28,Female,4
25767323516,51,Female,0
2571904352,24,Female,3
2570471357,27,Female,4
2569970353,20,Female,4
2565507356,22,Female,2
2564661355,29,Female,4
2563565354,40,Female,2
25627803515,29,Female,0
25606493514,23,Female,2
25587453512,32,Female,3
25563453512,22,Male,4
25558673514,21,Male,2
2553498354,28,Female,2
25511113513,26,Female,0
2545424354,46,Female,3
25441993510,23,Female,4
25434513515,45,Female,4
2543284352,22,Male,0
25418223510,31,Female,4
25385253514,29,Female,3
25384883510,22,Female,1
2537481352,31,Female,3
25351593511,28,Male,1
2531366359,20,Female,1
2529783352,21,Male,2
2529295351,41,Male,0
2528427358,32,Female,4
25218243516,31,Male,4
25174213511,21,Female,2
25096313510,42,Female,3
25026253517,38,Female,1
2501352359,36,Female,4
24954463515,24,Male,0
2493633359,31,Male,3
2490342358,22,Female,2
24901753512,22,Female,2
2488356355,22,Female,2
2488059359,25,Female,4
2481616358,31,Male,4
2480961358,31,Male,2
24781733510,20,Female,0
2474922357,32,Female,2
2474359353,22,Female,3
2469584353,39,Male,4
2462929358,32,Female,2
2461854358,27,Female,2
2461335353,25,Female,3
2460109355,31,Male,2
2459868359,41,Female,0
2454665353,31,Male,0
2454283359,46,Female,2
24529443516,31,Male,4
24510393515,24,Female,2
24506053514,24,Female,1
2450193351,23,Female,2
24484973512,31,Female,0
2447834351,27,Female,3
24458613513,21,Female,0
2440903355,31,Male,4
2440569352,31,Male,1
2439488352,34,Female,2
2436067356,44,Female,2
2435558358,39,Female,0
2434148351,42,Female,0
2430843357,26,Female,4
2430416355,33,Female,1
2426976353,35,Female,0
2426914359,22,Female,3
24253063515,54,Female,2
2424538352,32,Female,0
2423906354,31,Male,2
2422756352,21,Female,2
2418506354,31,Male,0
2414515359,23,Female,2
2413235358,24,Female,0
24112173511,33,Female,3
24106783517,31,Male,1
24081013513,34,Female,3
24057113516,31,Male,4
24053393515,26,Female,2
2404448356,23,Female,2
2404288353,24,Female,3
24028263517,23,Female,4
2399584353,24,Female,0
2398822353,24,Male,4
23942133510,22,Female,3
23913423514,21,Female,2
2389318359,46,Female,1
23886183511,28,Female,1
2386218359,27,Male,2
23854403513,46,Female,1
23839893511,20,Female,3
23833783517,20,Female,1
2382449357,53,Female,1
2380261352,31,Male,4
23772093511,31,Male,4
2373409359,20,Female,0
2373232353,20,Female,0
2372778359,31,Male,2
23710473510,26,Female,1
2371023353,33,Female,2
23688873517,26,Female,0
2368757352,36,Female,1
2368627358,48,Female,4
23684983512,25,Female,3
2368122352,40,Female,2
2365183352,29,Female,2
23650533517,25,Female,2
23647353513,31,Male,2
2364278353,22,Female,4
2363189355,22,Female,3
23607443515,25,Female,2
2360454359,24,Female,1
2360126355,24,Female,2
23596013517,31,Female,4
23584513514,26,Female,0
2358352353,24,Female,2
2357218359,31,Female,2
2357195352,23,Female,4
2357058359,25,Male,0
23566863510,31,Male,1
2356655352,32,Female,2
2356624359,21,Male,0
23565253515,24,Male,0
2356303359,31,Male,1
2355641353,21,Female,3
2355337357,31,Male,1
2353333359,26,Female,4
23518963513,33,Female,0
23518653512,31,Male,1
2351728359,20,Female,2
2350738352,22,Female,2
23504313511,32,Female,4
23499233511,23,Female,2
23495413513,31,Male,3
23494423513,24,Female,1
23493123517,22,Female,1
2349220352,31,Male,0
23491763516,30,Male,4
2348575355,31,Male,1
2345871352,25,Female,4
23454993515,25,Female,1
2345444356,27,Female,2
2344881359,30,Female,4
2343570353,20,Female,1
2343389351,37,Female,1
2341361353,22,Female,2
2338095352,39,Female,2
23373263510,29,Female,3
23369783513,43,Female,0
23352613513,20,Female,1
23350183510,25,Female,2
2333908351,24,Female,4
23333973514,37,Female,4
2332987357,22,Female,3
23323383513,31,Male,1
2331348352,24,Female,1
2330747352,22,Female,1
2330549357,39,Female,4
2328652355,28,Female,2
2327303353,38,Male,4
2326085359,42,Male,3
23257743511,35,Female,3
23249373517,27,Female,1
23246093512,23,Male,3
2323527358,21,Female,2
2321424355,33,Female,3
2320618351,42,Male,4
2318868352,30,Female,0
2318592353,41,Female,2
2317267357,37,Male,4
2315232354,46,Male,1
23146243516,53,Male,4
23142283510,31,Male,4
2313665357,24,Female,1
23127293513,28,Female,4
2308999359,24,Female,2
2308746352,40,Female,4
23066363510,24,Female,2
2305820352,33,Female,4
2305608353,23,Female,2
2305585353,30,Female,2
2305493359,23,Female,4
2303345354,66,Female,2
2302317352,24,Female,2
2301587354,26,Male,0
23011053513,22,Male,2
2300931359,31,Male,3
2300207359,48,Female,2
22999143510,58,Female,0
2299792352,46,Female,2
22985353514,25,Female,1
22983753517,20,Female,0
2298054353,30,Female,2
2297620353,24,Female,3
22975523510,35,Female,3
2297026355,39,Female,2
2296388356,27,Female,0
22961733510,24,Female,2
22951213517,30,Female,0
22948033515,28,Female,1
2294117353,23,Female,3
2293356353,37,Female,2
2290409359,30,Male,3
2286617351,45,Female,1
22786503511,50,Female,1
2278629351,23,Female,2
22765953513,40,Female,3
2274133356,25,Female,0
2273525351,45,Female,2
2271859351,32,Female,1
2271293352,27,Female,2
22659643516,31,Male,2
22656433517,39,Male,4
22640283516,23,Female,2
2262062359,27,Female,0
2261034357,41,Female,4
2260273352,39,Female,2
2258812352,21,Male,1
2257648353,23,Female,1
22527043512,21,Female,2
2250724351,39,Female,4
2250700358,24,Female,1
22486603512,45,Female,1
2248288358,27,Female,4
2247502352,26,Female,3
22455393512,22,Female,0
2245461355,31,Male,2
22447303511,22,Male,2
2243382355,31,Male,2
2242088359,23,Female,1
22416923514,22,Female,1
2240671351,31,Male,2
2239163352,40,Female,0
2238036353,22,Female,4
2237527351,30,Female,0
2236735355,44,Female,3
2231679352,20,Female,0
2231471353,21,Male,2
22305733510,23,Female,3
22298673513,21,Female,0
22293483512,23,Female,4
2228013359,31,Male,2
2227733359,22,Female,0
2225005352,45,Female,4
2224824355,26,Female,4
22220973510,37,Female,4
2218298351,32,Female,3
2217598357,30,Female,3
22146583513,56,Female,0
2212845353,31,Male,2
22078413515,21,Female,2
2207612353,31,Male,2
22056703510,23,Female,2
22055193513,24,Female,3
22039423516,27,Female,1
2202303359,31,Male,2
2202242359,42,Male,2
22004773510,31,Male,4
22000713513,39,Female,4
2196916351,26,Female,4
21963433515,38,Male,2
2192222356,28,Female,2
2191607359,31,Male,1
2191089359,28,Female,3
21908843513,44,Female,2
2190396352,31,Male,4
21899563515,31,Male,2
21878603513,33,Female,4
2187853351,26,Female,2
2186399359,24,Female,4
21856683515,38,Female,2
21845793516,24,Female,2
2184456358,26,Female,4
2183831359,26,Male,0
2183343356,22,Female,2
2183114359,52,Female,4
21822233516,36,Female,3
21816913513,22,Female,2
2181455351,27,Female,4
21813563513,28,Female,2
2179513359,25,Female,4
2179094351,30,Female,2
21782953512,36,Female,3
21778543512,31,Male,2
21772813510,31,Male,2
21719373511,30,Female,2
2171319357,31,Male,4
21692243512,31,Male,4
2168906352,27,Female,3
2167794351,34,Female,2
21673363510,26,Male,4
2164366352,23,Female,2
2163376359,25,Female,3
21623003516,51,Male,4
21610753510,22,Female,2
2160030354,22,Female,4
2158914353,27,Female,2
21577643516,34,Female,4
21574743512,23,Female,1
21562173513,20,Male,2
21549233516,21,Female,1
2151892355,24,Female,1
2151663356,43,Male,4
2149820351,21,Female,4
21495163511,47,Female,4
21488093512,23,Female,1
21483353516,32,Female,4
2147932359,21,Female,1
21443373517,20,Female,0
2143682359,27,Male,0
2143606359,52,Female,3
2142425353,23,Female,3
2139401359,31,Male,0
2138862353,25,Male,3
2138770358,22,Male,4
21379403513,25,Female,2
2136561352,33,Female,1
21362263515,47,Female,1
21353803514,46,Female,4
2134772352,50,Female,4
2132808354,31,Male,2
2132372355,21,Female,2
2131801353,24,Female,2
21311223517,32,Male,0
21301183510,25,Female,4
2129198359,31,Male,2
21286413515,22,Female,1
2128108358,24,Female,1
21270263516,47,Male,3
2126869353,39,Female,3
21260123515,30,Female,0
21258793513,46,Female,4
2122717358,31,Male,4
21220213512,29,Female,3
2121239352,22,Female,0
2120843359,29,Female,3
2120393353,31,Female,4
21178983513,22,Female,2
2115498357,27,Female,4
21133713512,21,Female,2
21130053514,19,Female,4
2112688353,31,Female,0
2110097353,37,Female,4
2109367355,40,Male,4
2106663351,58,Female,4
21063733510,34,Female,3
21061203510,22,Female,3
2105642359,25,Male,1
21048123517,26,Female,2
2104713353,46,Male,1
2103815353,21,Male,2
21031053515,47,Female,4
21024503517,38,Male,2
2102283353,21,Female,2
21005623514,22,Male,2
2099392353,21,Female,3
2099378353,21,Female,2
2098104352,24,Female,4
20978483512,35,Female,4
20978243515,36,Male,2
2096612353,26,Female,1
2094366355,33,Female,1
2094045355,29,Female,2
2093109353,36,Female,3
20917853512,20,Female,3
20914333511,32,Female,4
20914193516,22,Female,0
2090481352,33,Female,3
2089973358,29,Female,2
20883343511,21,Female,0
2088327358,27,Female,0
20868043514,23,Female,2
2086217356,31,Male,2
2085937357,37,Male,0
2085531353,21,Female,1
2084183357,31,Male,3
20816013515,21,Female,4
20801613512,31,Female,2
2077932353,44,Female,2
20768673510,31,Male,3
20761883514,22,Female,2
20761713514,27,Female,0
2075846352,24,Female,1
2074856355,26,Female,3
20746343511,42,Female,2
2073316353,23,Female,1
2072791355,31,Male,4
20726093510,35,Female,4
20718623517,24,Female,1
2071558355,20,Male,3
2067513353,45,Female,4
2066547352,30,Female,4
20625563514,28,Female,1
2060781352,31,Male,2
20600023516,21,Female,3
2058900359,34,Female,1
20561043516,27,Female,1
20555273517,20,Female,2
20501403513,38,Female,2
2049632356,24,Female,1
20494963514,40,Female,4
20487033513,31,Female,2
20442933513,33,Female,4
2044125352,37,Female,4
2042329359,39,Female,4
20414523510,23,Female,4
20391453515,44,Female,3
2038278356,48,Female,2
20373013517,32,Female,4
20363423510,21,Female,0
20342493517,36,Female,4
20340583513,47,Female,4
20335013510,23,Female,0
2032948355,19,Female,4
2031507352,30,Female,0
2031163351,37,Male,2
2030616355,31,Female,4
2030296355,31,Female,4
20300813515,50,Female,2
2028767352,28,Female,2
2028705354,37,Female,2
20281183516,31,Male,2
20280573511,31,Female,4
20277153512,50,Male,4
20262063511,37,Male,4
2025926359,52,Female,4
20256503510,46,Female,1
2024653355,43,Female,4
2023977353,28,Female,3
20237313513,20,Female,3
2023243359,31,Male,4
2022222353,25,Female,3
2021669359,31,Female,2
20211263511,30,Female,3
20206173516,31,Male,2
20200683511,30,Male,4
20190863513,31,Male,0
2016795351,21,Male,1
2016597353,36,Female,0
2014012352,24,Female,2
20107933516,44,Male,4
20097803510,41,Female,3
20093463516,44,Female,3
2009124353,40,Female,3
20086773512,33,Female,2
2008417355,27,Female,4
2008097357,31,Male,2
2007847352,34,Female,3
20078233513,31,Female,2
2007571353,22,Female,1
20075193513,23,Female,3
2007502353,26,Female,1
2007151351,32,Female,2
2006826352,23,Female,2
20063213510,25,Female,1
2006031352,29,Female,4
2005652351,31,Male,4
2005607352,42,Female,2
2004280358,22,Female,2
20042423511,27,Male,4
2004020351,46,Female,2
20039623510,30,Female,2
2003092354,32,Female,2
2002729359,31,Male,4
2001241357,29,Female,1
20007633516,39,Female,2
20004593512,20,Female,4
20003363513,31,Male,3
1998993357,26,Female,3
19989483515,35,Male,3
1997415352,24,Female,4
1995527352,29,Female,4
1995121355,49,Male,3
1991871353,22,Female,2
19907203512,31,Male,1
1990140357,31,Male,4
19866933513,22,Female,2
19866483513,56,Female,2
19848423514,31,Male,4
19847983514,34,Female,3
19814763511,56,Male,4
19803183517,44,Female,4
19756663510,21,Female,3
19737613512,31,Female,2
19732973511,32,Female,4
19668553517,26,Female,2
19635713516,46,Male,4
19632053515,28,Female,3
1962932352,25,Female,3
19627583510,44,Female,2
19618293510,21,Female,4
1961553355,39,Female,4
19609763517,25,Female,2
1960563351,31,Female,4
19577233510,32,Male,4
19559583513,31,Male,2
1954395355,25,Female,2
1953428359,35,Female,1
19515233515,22,Female,3
19496433515,32,Female,4
1949261353,23,Female,1
19453553512,56,Female,4
19448153516,37,Female,4
19444023515,42,Female,2
1943962353,31,Male,2
1942897351,25,Female,0
19423923512,20,Female,2
19416163511,20,Female,4
1939569351,65,Female,3
1932324356,31,Male,2
1927115353,31,Male,3
19267293510,31,Female,2
19208023515,53,Male,2
19205813513,28,Male,2
19177723512,22,Female,4
19158223517,36,Female,4
1915198352,33,Female,4
1911220355,31,Male,2
1910865352,37,Female,2
1909616352,25,Female,0
1904062353,45,Female,1
1902969355,20,Male,4
19027783517,35,Female,3
19004603514,26,Female,2
1899917353,31,Female,2
18992453512,27,Female,2
1896220356,31,Male,4
1894325351,22,Female,3
1894134352,23,Female,4
18932503515,40,Female,4
18923383513,36,Female,2
1890266357,28,Female,4
1889697352,31,Male,0
1887457353,21,Female,4
18873723510,20,Female,3
1885491351,30,Female,2
1885354358,24,Female,3
1884586351,28,Female,4
1883985356,33,Female,0
1883374353,20,Female,1
1881738351,36,Female,2
1880571359,36,Male,2
1879490353,22,Female,2
18782403516,37,Female,2
18776493514,31,Male,1
1877335359,45,Male,2
18756143511,46,Female,2
18748223510,54,Female,2
1872040352,24,Male,3
1870466351,31,Male,2
1866803359,45,Female,4
18667043510,24,Female,1
1865653359,25,Female,1
1864342352,42,Female,4
18631303513,31,Female,2
1860702354,24,Female,3
1860108357,28,Female,2
1859300357,47,Female,3
1852349355,23,Female,1
18473213512,34,Male,1
18464303512,20,Female,0
1846331351,36,Female,4
1845280359,22,Female,4
18449863514,20,Male,0
18444673517,21,Female,2
1841275352,39,Female,2
1840735356,31,Male,4
1839968351,24,Female,4
1839586356,31,Male,2
18391803511,28,Female,2
18387633516,22,Female,0
1837766359,51,Female,3
18359393511,19,Female,2
1835625359,23,Female,1
1834956353,23,Female,3
1828825359,56,Female,0
1828726355,26,Male,3
1826234351,20,Male,2
1826173359,50,Male,1
18261353515,31,Female,1
18250463512,29,Female,4
18209593517,23,Male,0
1820645353,32,Female,2
1820072358,53,Female,2
18178363513,27,Female,1
1817690359,24,Male,4
1814446358,31,Male,3
1813944352,22,Female,2
18129613513,26,Male,4
18122993512,23,Female,0
1812275355,34,Female,2
1811506357,23,Female,1
1811285351,25,Male,2
18108133516,43,Female,4
1809985353,22,Female,2
1809657352,35,Female,0
1803761353,37,Female,0
18029933515,27,Male,1
1802856352,26,Female,4
18011253514,22,Female,2
1798494353,46,Female,3
1796407357,21,Female,2
1794854356,21,Female,0
17946013516,23,Female,2
1792348353,31,Female,2
17916243517,48,Female,3
1787788354,24,Female,4
1787498351,52,Female,4
1787061352,23,Female,4
17862003510,50,Male,2
1785401352,30,Female,2
1783834359,31,Male,1
1781175358,25,Female,2
17791723514,23,Male,3
1779158353,31,Male,3
1778625355,25,Female,4
1776447358,39,Female,1
1776157358,34,Female,3
17748493510,31,Male,1
17747953511,59,Female,1
1774689357,27,Female,3
17744433513,22,Female,2
1772579355,44,Female,4
1772036351,25,Female,4
17711693511,24,Female,2
17695483511,50,Female,4
1766967351,28,Female,1
1766745356,22,Female,1
1764284353,23,Female,3
17634093510,31,Male,0
1760439353,25,Male,4
17565863510,39,Female,2
1753660357,23,Female,2
1752861353,31,Male,2
17513383512,33,Female,2
17512223512,21,Female,2
17511163510,25,Female,0
1749052352,33,Female,4
17482533516,38,Male,0
1743944354,43,Female,4
17435243516,55,Female,1
17420533513,49,Male,2
17411313513,55,Female,4
17408993511,30,Female,2
17393123514,27,Female,4
1735710353,24,Female,1
1735482359,26,Female,0
17301283515,25,Female,1
17269233517,23,Female,2
1718706354,23,Female,4
1713770355,24,Male,0
1713152352,31,Male,4
1711813354,40,Male,1
1711462355,21,Female,2
17096743510,31,Male,3
17083633512,43,Female,1
1708066352,43,Male,3
17076943512,28,Female,2
1706857351,23,Female,3
1703306351,23,Female,4
17024773516,31,Male,3
17022483512,31,Male,4
1701739351,39,Female,2
1701500354,29,Female,3
16999823512,52,Female,2
16970013514,47,Female,2
1695397352,42,Female,4
1695144353,42,Female,1
1694437352,33,Female,4
16924193510,31,Female,2
1692167359,48,Male,4
1691023352,48,Female,2
1690576352,31,Male,3
1688313352,30,Female,4
1688139356,35,Female,1
1684742351,34,Female,4
1684636357,22,Female,2
1684339359,30,Female,2
16821513514,21,Female,2
1681680354,36,Female,2
16776453512,21,Female,3
1674460353,22,Female,2
1671001358,33,Female,3
1670066359,39,Female,3
1668704353,36,Female,1
16677693516,22,Female,2
1666441355,29,Female,1
1666427351,21,Male,2
16660213513,38,Male,2
16644233511,22,Female,1
16632043516,23,Female,3
16600503515,22,Female,0
16594123516,26,Female,1
1658705353,25,Female,0
16569783513,22,Female,2
1656749355,38,Female,4
16561763514,36,Female,3
1655582358,74,Female,2
1653540352,54,Female,2
1651829353,31,Male,3
1651072357,26,Female,3
16508533517,28,Female,2
1650396358,23,Female,3
16498953514,23,Female,3
16496043515,56,Male,2
1648508353,50,Male,4
1648256352,23,Female,4
1647082359,22,Female,4
16469623517,20,Female,4
1645606352,25,Male,3
16454913514,22,Male,1
1642155358,24,Female,4
16420183514,46,Male,2
1640731358,22,Female,0
1640632353,23,Female,0
1640625359,23,Female,2
1639179352,24,Female,2
16391003511,55,Female,4
16371133511,32,Female,2
1635126356,24,Female,3
16340753513,20,Female,1
16313953516,31,Male,4
16313333510,42,Female,2
1630602356,47,Female,0
1630176359,36,Male,3
1628609353,46,Female,1
16277013514,35,Female,2
16264693512,29,Female,4
16241203513,23,Female,2
16239943515,24,Female,3
1623215352,58,Female,1
1621488353,31,Female,2
1621082357,48,Female,2
1617641353,24,Female,0
16167363517,31,Male,2
16154703511,33,Female,0
16137283516,47,Female,2
1610321353,36,Female,1
1608267353,30,Female,3
1606768352,23,Female,2
1606348353,23,Female,2
16062703515,20,Female,2
16049553514,32,Female,4
1603910358,26,Female,0
1603903359,27,Female,1
1603446359,42,Female,4
1603378352,41,Female,4
1603354352,39,Female,4
1600643353,27,Male,3
15972193513,24,Female,4
1593297352,31,Male,2
1592955353,31,Male,4
15926033516,41,Female,4
15902583513,21,Female,2
1589276354,22,Female,2
15887293516,66,Male,4
15883473514,31,Female,2
15881703517,34,Female,0
1587043353,23,Female,2
15857803513,24,Female,1
15840353516,46,Female,3
15836013514,38,Female,2
1581362355,44,Female,2
15790313512,22,Female,2
15786763510,33,Female,3
15785083514,34,Female,0
1576214353,31,Male,2
1575507351,34,Female,0
15749683515,24,Female,4
1574012357,22,Female,4
1573176351,20,Female,2
15731523513,25,Female,2
15716083512,41,Female,2
15700833512,20,Female,3
1569827358,24,Female,4
15686913510,31,Female,4
1568264353,35,Female,4
1567649351,42,Female,4
1566659359,52,Male,2
1566222352,29,Female,2
1565065353,27,Female,2
15649763513,21,Female,4
1564341359,31,Male,3
15632383510,31,Male,3
15623303517,22,Female,2
1560756359,27,Female,0
1560626351,57,Male,2
15585483511,21,Female,4
15579543513,42,Male,1
15571383515,21,Female,2
15569713514,22,Female,0
1556193356,46,Female,3
1555974359,22,Female,0
1554007357,33,Female,2
15539323516,31,Female,2
15525913514,25,Female,2
15516173517,33,Female,0
1550832355,33,Female,4
15501393510,23,Female,4
15491403513,27,Female,3
15484023514,31,Male,4
1547856356,41,Female,2
1547528352,28,Female,4
15475113511,39,Male,0
15453643511,28,Female,0
1545319355,25,Female,4
1545043357,49,Female,0
1543773352,27,Female,4
15433393510,42,Male,2
1543179352,23,Female,3
15426153511,23,Female,1
1541571359,35,Female,2
15401543514,26,Female,2
1539325357,22,Female,2
15373693514,29,Female,1
1535174353,45,Female,4
1534429352,30,Male,1
1533880359,27,Female,0
1533231352,21,Female,1
15329373510,55,Female,2
1532630352,37,Female,4
15310463511,27,Female,4
1530735359,36,Female,4
15275823510,33,Female,3
1526967352,49,Female,4
1523003352,27,Male,3
1521856353,24,Female,2
1521825359,44,Female,4
1521429351,31,Female,2
15212143510,48,Female,3
1521122359,31,Male,3
1519464359,14,Female,2
1516128352,20,Female,3
1515244358,23,Female,3
15123733516,36,Female,3
1510621354,26,Female,3
1509885353,35,Female,0
1509519359,54,Male,2
15095023517,46,Female,2
15012853514,31,Female,2
14973663512,31,Female,2
14971683515,45,Female,0
14912103513,25,Female,3
14907703517,28,Female,4
1488982353,34,Male,3
1488388358,33,Female,2
1487572354,23,Female,1
1487435359,26,Female,2
1487411359,44,Female,0
1486872352,28,Female,4
1486544359,32,Male,1
1486216354,25,Female,2
14852333517,43,Female,2
14849843514,23,Female,0
14835433511,51,Female,4
1483468352,41,Male,2
14787853510,36,Female,4
1478518358,34,Female,4
1478419351,24,Female,3
14781293517,28,Male,3
14780823515,29,Male,0
1477474358,63,Female,2
1476682359,23,Female,0
14750743517,30,Female,4
1474787354,38,Female,2
14738963514,52,Female,4
1473773352,31,Male,4
1471694356,21,Male,1
1470826354,26,Female,3
14664853517,22,Female,3
1465051356,43,Female,3
14630643512,28,Female,2
1462982351,27,Female,3
14627223515,27,Female,2
14620503516,31,Female,2
1460988356,55,Female,4
14588003513,23,Female,3
1457940355,31,Male,4
14570943514,25,Female,4
14466473517,39,Male,4
14461353510,30,Female,2
14404783510,31,Male,3
1437201351,27,Female,4
1437041356,41,Female,1
1436860356,22,Female,4
1435658357,23,Female,4
14352383511,22,Female,3
1433807353,22,Female,1
14336473511,33,Female,3
14335313515,47,Male,2
14333023516,37,Male,4
14313393513,31,Male,4
14289403517,29,Female,4
14245533516,33,Female,0
14243173512,25,Male,3
14226413510,26,Female,3
1418231357,26,Female,4
14177843515,39,Female,1
14148203517,31,Female,4
14146083514,24,Female,2
14144933511,33,Female,3
1414462357,52,Female,4
14139603510,40,Female,3
1412482357,43,Male,3
14117513510,27,Female,1
1411683359,27,Female,3
1411522355,32,Female,4
1408713352,48,Female,2
14060543512,50,Female,4
14039163510,21,Female,2
1402551352,27,Male,1
1400397359,31,Male,4
1400120356,25,Female,3
13988923512,22,Female,3
1398496357,27,Female,4
1398335353,23,Female,2
1397741359,37,Female,4
13971303513,22,Female,2
13967683516,31,Female,2
1396713359,32,Female,1
13947193512,27,Female,4
13945353515,40,Female,3
1392692356,27,Male,3
1391732352,25,Female,3
13912513516,23,Female,2
13906673515,46,Female,4
1389401358,39,Female,4
1387490359,30,Female,2
13861033511,31,Female,4
1385762353,31,Female,4
1385618351,45,Female,0
1383904353,31,Female,0
1383751356,31,Female,4
1383645351,26,Female,4
1378818354,41,Female,3
1378603354,41,Female,4
1377552352,41,Female,3
13738443510,38,Female,3
1372953355,34,Female,2
13714753517,25,Female,3
1371390356,22,Female,2
1369960352,27,Female,3
13680003513,40,Female,4
13671573512,26,Female,2
1365832352,49,Male,0
13647983511,35,Female,3
1364774357,31,Male,0
1361384353,31,Male,3
13612093510,22,Female,3
1360707352,31,Female,3
13579293512,31,Male,2
13535013517,27,Female,4
1350876352,22,Female,3
1350838354,31,Male,3
13482243515,36,Female,2
1347319358,34,Female,3
1347043353,42,Female,4
1345469352,31,Male,4
1345155353,26,Female,3
1344578353,29,Female,3
1343106351,20,Female,4
13392223512,30,Female,0
1336320353,34,Female,2
1336252351,33,Female,3
13362143517,32,Female,0
13362073514,38,Male,2
13350643513,44,Male,1
1335002358,24,Female,3
1333619355,35,Male,2
13309533516,22,Female,3
1329544351,38,Male,2
1326727359,45,Female,1
1326178354,49,Female,0
13245563510,31,Male,4
1324297351,25,Female,2
1322101355,24,Female,2
13218903511,31,Female,3
1321753357,42,Male,3
13216923510,51,Female,2
13203503510,31,Female,2
13183403513,27,Female,4
13181043510,28,Male,2
13176953512,42,Female,2
13162923517,42,Male,2
1312706351,33,Female,2
1312584351,27,Female,2
13120893510,33,Female,2
1311808359,53,Male,4
1311167359,46,Male,1
1310283358,41,Female,3
13102693513,50,Male,4
1309799352,22,Female,2
1306125352,30,Female,0
13060573513,28,Female,4
