consumer_id,sales_amount_total
33660113513,102.6
33644513516,48.6
3361467354,449.06
3360507353,121.17
3359105354,15.12
33580543514,292.3
3355633352,122.44
3354964354,1.35
3354810353,174.96
33529153510,205.52
3352670353,19.44
3352137352,62.08
33518573512,33.5
33504923511,31.86
33485673517,503.28
3347645352,189.4
33443093517,115.67
3343876356,9
3342145354,115.56
33406843512,17.82
3340608351,10.8
33391073515,258.43
3338834355,32.4
3337950352,80.19
3336182356,280.9
3336106351,43.2
3335741357,131.76
33356283516,244.08
33327953515,84.24
33316823514,142.01
3331569352,53.46
33309753517,112.8
33309513511,67.9
3330456353,275.4
3329528357,86.4
33293373517,124.52
3328989353,149.04
33285763513,90.61
3328217353,154.71
3326633353,43.2
3326541353,70.95
3326329351,124.6
33261213510,58.32
33232053513,131.2
33231823515,21.6
33215223511,24.73
3321119357,155.52
33205563514,74.52
3320396353,49.14
3320389351,43.45
3319840355,16.2
3318775351,51.71
3317006358,70.6
3316306353,39.96
33161463513,164.6
3315989358,78.86
3315774351,32.18
33153303514,39.8
33149993515,52.8
3314715352,73.44
3314159351,30.53
3312452359,253.8
3311349358,92.88
3310953351,99.47
3310410353,106.92
33099883511,9.39
3309414351,203.44
3308714351,115.56
3304488359,14.04
3302033351,77.76
3298381356,93.76
3298374356,69.66
3298107351,184.66
3294956358,127.76
3293638354,31.32
3292419359,345.6
32920513510,89.85
32898223510,86.5
3288047352,167.94
3286937355,147.96
3286746354,248.4
3285534352,110.16
32847733515,35.64
32847353511,85.3
3284155352,42.91
32835613513,81.52
32812773515,53.33
3280652353,129.6
3279212357,39.8
3278116358,123.52
3277720359,34.56
3277553359,179.28
3276778351,7.91
32765943514,4.5
32747293512,129.04
32737153513,68.93
32686743516,366.12
3267745353,16.2
32677383515,84.11
32674313513,205.2
3265000357,176.92
3262856352,31.2
32607773517,58.32
32602343517,92.12
32553843514,66.96
32550943515,267.56
3253861355,34.86
3253427353,170.35
3253014355,76.68
3252093354,21.06
3251263351,157.65
32474883513,107.82
3247372353,179.53
3246153354,127.44
3242933355,23.22
32421553514,200
32395443514,148.24
32395133511,33.94
3238417358,52.92
3237069354,74.3
32352943513,340.2
32352493511,18.95
32344193511,15.98
32343033513,98.28
32332903510,108
32321633511,35.64
3232156353,105.84
32309923515,191.2
32289063512,180.36
32281663512,108.52
32270533510,12.96
32257213510,696.6
32254173516,136.88
32246563516,130.12
3224533352,27
32235433516,215.43
3222447351,40.5
3221389353,16.2
32178563513,14.65
3216415352,89.69
32146193512,116.64
32144663517,393.12
32130493517,415.52
3211724359,6.48
3211083353,24.3
3210635352,319
32102533512,31.45
3209820355,540
32080523517,47.62
32064473510,129.6
32054643516,467.73
32050373515,259.2
32018243512,473.57
32018173512,172.8
32009023517,188.16
31975093511,39.09
31956663512,341.38
31941023510,529.84
3192351359,450.72
3189696356,328.32
3188392351,158.76
31883233517,65.14
3187845351,63.72
31847903511,132.3
3184431359,114.35
31840423513,230.04
3180525352,16.2
3179635359,216.21
3178720359,74.99
3173497356,128.52
31727423511,15.52
31700073510,172.8
3169490352,22.07
31692473514,121.82
31678923516,41.84
3167076359,96.07
31667653510,53.46
3166543359,925
3164174358,32.4
3163672353,38.42
3161777359,110.16
3161654351,267.84
3161173355,530.11
3159613352,210.72
3159484353,17.28
3156469353,130.72
3153352354,270.8
3152379353,226.8
31514263511,59.4
3150245352,13.82
31498363510,18.36
31479003510,11.59
31475353516,58.98
3147351352,69
31473443517,48.3
3146934351,102.6
3145975357,275.4
3145913352,47.52
3145395358,91.26
31442063513,157.68
31420593517,192.24
31413423510,21.05
3139363353,543.24
3138281359,19.54
31381683514,69
31378403516,11.12
3137710359,205.2
3137499352,8.64
3134252355,317.52
3132791353,43.2
31317183515,31.97
3131619351,33
31310913513,139.18
3130964352,313.2
31261033510,33.53
3124765356,124.6
31226863512,453.6
3119945351,87.48
31194263516,358.56
3115961357,34.21
3110997352,960.16
3110706357,104.65
31104163511,61.75
31087653510,29.16
3108444351,31.32
3107409353,124.6
31073173512,64.2
31069833510,101.5
3105788358,162.35
31047053516,135.8
3104453358,177.2
3104361351,690.12
31032963514,63.72
3102565353,21.38
3101629354,37.12
31005543512,64.92
31001343515,129.04
30990253517,54.67
3098608352,23.22
3096994351,82.2
3096772356,25.92
3095546352,383.4
3094037353,465.88
3093764353,12.45
3093702351,85.32
3093597353,36.04
3093559359,118.24
3093344352,365.04
30927433510,265.68
30926063517,24
30912413511,81.06
3091203353,208
3090978354,42.98
30907943513,67.06
30905963513,389.88
3090473359,412.12
30904113516,16.95
30897293515,266.76
3089262353,50.89
3085387353,177.73
3084663354,250.98
30829803510,21.6
30809863517,19.44
30809243514,83.16
3079416353,115.24
30789383512,213.99
3078907356,68.04
3078686358,120.62
3077849357,12.96
3077696359,77.76
3077580353,107.02
3075265352,62.56
3073773357,34.56
30736053510,496.6
30727383511,8.1
3072240356,28.08
30712293516,15.53
30674753514,131.2
3066614357,4.21
3064306355,6.48
3061541353,240.63
30613673510,54.1
3058428358,15.12
30544133513,82.07
3053157358,249.67
30516343510,144.82
3050415352,26.32
30502243510,62.64
30500883511,292.66
3047330356,68.96
30471563513,30.24
30432953510,187.6
30397313510,48.6
3033906352,210.6
30337603514,264.11
30325893515,49.73
3032510357,69.92
3029602353,180.8
3029008358,32.86
30289713516,52.92
30274553516,250
30272883515,29.78
3027097359,72.34
3026212359,70.2
30256283514,112.56
30251233513,10.31
30226273514,120.96
3022405353,74.52
3022320356,3.9
30203883517,34.8
30200813512,903.03
3018873359,85.32
30182793517,25.74
30173953514,277.56
30120623513,167.1
30085843515,102.6
3007341358,17
3004203352,36.04
30016393514,16.2
29983813517,96.12
2997544352,32.4
29973843513,54
29963253510,121.32
2995496352,159.84
2990903351,12.96
29908043515,211.74
29905383510,87.2
2988658353,94.5
29885733510,84.24
29875763514,226.24
2986661359,148.5
2986371351,189.4
29855343510,84.73
2983844352,99.9
2983080359,6.48
2983004356,69
29821063513,8.53
29818713510,29.16
29816973511,524.01
29816353513,162
2979854355,223.12
2976686353,42.12
2976365352,63.72
29754743517,31.32
29753063515,98.28
29741183512,54.24
2973715353,108
2971520351,103.46
2970479352,110.98
2969992357,75.57
29681793515,220.32
2966984352,75.6
2966694356,41.52
29661993517,20.52
29656803512,16.2
29655433513,145.8
29651853514,149
29615143515,27
29594363513,229.7
29585763513,82.08
2958088353,72.72
2958040351,2.77
29577223515,34
2956893354,76.95
2954851358,29.28
2951058351,669.96
2949604352,138.64
29483313512,133.02
29464813515,13.93
2942834353,75.13
2942438352,141.48
29416393511,240.16
2938981354,43.04
29369493511,316.44
2936031351,62.64
29348153513,145.8
2932514352,35.45
2931982352,75.71
29315933515,97.51
2930770353,26.5
2928708352,109.76
29284703510,374.76
2927428357,26
29233833512,54.58
29227513513,140.4
2921006352,518.8
2917825353,90.9
29173823515,305.92
2916835355,85.32
29164223510,143.1
29163233514,604.24
29138033511,14.4
2911762353,308.2
2910901352,108.2
2909998352,20.41
2908878353,70.38
2908380353,21.52
29073073510,260.12
2906751353,308.88
2904917353,49.68
29041463516,83.16
2902012353,143.85
29011213516,106.9
2900865359,322.92
2900032353,113.4
2899121359,65.2
2898902353,140.4
2897264353,19.44
2897240353,151.51
2897042351,51.84
28932283513,156.6
2891798352,20.52
2889672351,102.6
28881183514,83.16
2887487355,180.36
2885384359,234.54
2883236355,182.83
2880310355,68.93
28800373514,95.04
2879727359,62.64
28795053510,172.69
2878287354,66.96
28777613510,656.62
2876351355,73.56
2874913352,434.16
2874500353,64.8
28731693510,205.2
2872773359,87.48
28723463510,84
2871523356,21.38
2869667353,361.6
2867731352,10
28674723510,210.57
28671753514,32.4
28669943510,145.8
2863788351,15.84
28593163516,153.6
28570083510,259.2
28568103510,162.32
2856537355,12.96
2854847358,66.96
28535503510,30
2851730356,226.8
2850030354,85.3
2848594352,32.8
2847702359,48.47
28443503517,39.91
28415713515,84.24
2840963354,129.13
2840543352,248.4
2839806355,200.88
2838793354,20.36
2838649353,19.44
2834863352,30.02
2831435357,16.2
28285583510,205.2
2824222351,59.4
28230273512,31.44
28210233512,5.4
28191983513,24.34
2817927355,284.97
28153743516,593.12
28114683516,34.56
28097483511,241.92
28075463513,118.8
2807034351,46.24
28052523511,34.92
28050543517,95.04
28039133510,24
2800981359,12.31
2799452351,299.37
27989503515,132.38
27988993513,51.84
27986603515,77.76
27966803516,393.12
2791999355,97.6
27906333517,104.43
2788937356,94.09
2788814357,41.04
2788579355,47.92
2788012355,105.84
2786605353,8.42
2786452356,407.16
2786445351,31.32
27855233513,35.64
2782973352,207.44
2780139359,135
27795603513,1.51
27766063510,4.21
2771045354,87.48
2770444353,52.92
27702913514,57.88
27685713511,253.8
27671783516,25
2767031352,28.08
2764412358,133.76
27567693512,1.62
27544203512,76.78
27535223515,120.38
27468523514,12.96
2744483352,17.17
2743813356,27
2743134359,84.63
2742717357,98.92
27403863510,19.44
2740324359,43.6
2739199356,9.72
2737539359,95.04
2737508358,232.84
2737270359,27.24
2735290352,18.36
2732824359,29.16
2732169353,786.24
2731308351,59
2729565359,39.45
2727929355,25.14
2725512353,95.04
2724058359,54
2722078356,35.64
27219103511,33
2718866357,130.94
2717227352,74.52
2714431358,36.72
2712802352,36.36
2711645352,37.8
27046613510,84.24
27044633511,336.81
27043643517,85.3
2702438359,76
2701288353,67.37
2700625358,108
2697314359,341
2697031356,20.52
26966693513,75.06
26962943516,117.29
2694214357,62.76
2693798353,596.56
2693408355,21.6
26933783515,359.35
26927913512,181.44
2691787353,35.91
26914663511,284.21
2691312351,99.36
26910843510,107.26
26895933513,36.9
2688275356,75.6
2688053351,88.56
26860043513,41.28
2684918353,49.68
26835153510,140.18
2681771359,116.64
2679013355,63.72
2678566355,43.2
26769993516,455.19
2676708359,8.8
2675763351,153.45
2674568355,188.89
2674421358,60
2673097359,126.09
2672281352,445.49
2672007356,48.1
26704543516,35.64
2670263359,101.29
26697003513,113.4
2669427355,28.62
2666839352,30.24
26649033511,180.76
26641563510,34.56
2660431358,723.6
26600113514,35.91
26579053517,9.5
2657714356,298.08
26515903510,27
26502273513,60
2648798355,18.25
2648439359,438.8
2647883356,196.28
26469543510,882.36
2646756353,37.8
26458033514,90.18
26455063514,105.84
26437863517,17.28
26433593510,33.48
2642840359,103.03
26424683516,53.95
2642420357,6.26
26414303510,89.04
26412183515,185.99
2640020356,275.4
26376003512,178
2637174356,23.76
26363063517,72.36
2634036352,38.88
26337183514,210.34
2633558356,94.5
2631912357,222.06
2629667355,58.31
2629544354,197.1
26281583512,166.72
2626871353,168.04
2624785352,8.98
2624747353,174.96
26247303513,38.25
26243893512,175.76
26231603510,463.68
26229963517,460.4
26226753516,108.54
26217773515,118
26208313516,19.44
26203053510,226.36
26199343514,97.2
2616353353,72.36
2616186359,96.22
2615523357,52.92
2612256352,28.4
2609355359,162.75
26066993514,302.4
26062313512,108
2605050355,67.6
2604824359,22.45
26034213515,772.2
2601342352,124.24
25993733515,246.24
25988713517,29.06
25915683513,230.6
2591094359,105.84
25904863510,90.72
2589145359,75.38
2588209353,253.8
2587691357,47.25
25867003516,89.1
2586427357,65.45
25852223515,83.8
25826723513,6.03
2576817352,109
25767323516,99.9
2571904352,32.4
2570471357,194.4
2569970353,32.29
2565507356,10.2
2564661355,668.52
2563565354,109.55
25627803515,82.62
25606493514,290.62
25587453512,51.8
25563453512,113.57
25558673514,118.8
2553498354,135
25511113513,26.79
2545424354,51.19
25441993510,885.39
25434513515,41.04
2543284352,290.52
25418223510,57.38
25385253514,49.68
25384883510,293.04
2537481352,151.2
25351593511,225.28
2531366359,128.32
2529783352,43.52
2529295351,117.72
2528427358,246.24
25218243516,95.04
25174213511,69
25096313510,226.8
25026253517,26.69
2501352359,221.4
24954463515,96.12
2493633359,192.24
2490342358,123.55
24901753512,97.2
2488356355,23.76
2488059359,82.6
2481616358,94.28
2480961358,12.52
24781733510,96.98
2474922357,5.07
2474359353,49
2469584353,164.16
2462929358,5.72
2461854358,63.72
2461335353,45.9
2460109355,45.36
2459868359,8.42
2454665353,27.12
2454283359,3.42
24529443516,38.88
24510393515,27
24506053514,132.39
2450193351,69.12
24484973512,11.85
2447834351,10.05
24458613513,71.17
2440903355,12.96
2440569352,20.25
2439488352,5.76
2436067356,10.04
2435558358,19.44
2434148351,82.08
2430843357,89.64
2430416355,61.34
2426976353,64.8
2426914359,47
24253063515,100.2
2424538352,68.04
2423906354,39.52
2422756352,124.84
2418506354,270
2414515359,67.5
2413235358,42.12
24112173511,64.16
24106783517,74.72
24081013513,194.4
24057113516,7.96
24053393515,45.6
2404448356,20.3
2404288353,200.2
24028263517,13.22
2399584353,22.92
2398822353,419.04
23942133510,109.08
23913423514,68.04
2389318359,86.4
23886183511,74.52
2386218359,224.64
23854403513,379.56
23839893511,581.36
23833783517,25.92
2382449357,42.98
2380261352,162
23772093511,319.32
2373409359,74.92
2373232353,26.32
2372778359,21.49
23710473510,42.12
2371023353,29.8
23688873517,3.88
2368757352,32.4
2368627358,20.3
23684983512,97.32
2368122352,33.89
2365183352,66.42
23650533517,10.36
23647353513,14.04
2364278353,105.8
2363189355,34.56
23607443515,31.32
2360454359,158.69
2360126355,19.39
23596013517,139.86
23584513514,136.32
2358352353,184.25
2357218359,71.03
2357195352,12.6
2357058359,69.1
23566863510,48.46
2356655352,100.22
2356624359,37.2
23565253515,24.1
2356303359,70.2
2355641353,230.04
2355337357,178.84
2353333359,218.4
23518963513,69.12
23518653512,60.97
2351728359,14.04
2350738352,59.4
23504313511,296.32
23499233511,403.2
23495413513,38.34
23494423513,32.4
23493123517,51.84
2349220352,51.84
23491763516,280.8
2348575355,48.24
2345871352,37.8
23454993515,75.6
2345444356,80.03
2344881359,259.52
2343570353,87.48
2343389351,13.82
2341361353,130.68
2338095352,223.56
23373263510,270
23369783513,34.29
23352613513,80.03
23350183510,5.73
2333908351,284.62
23333973514,54
2332987357,226.24
23323383513,108.44
2331348352,32.18
2330747352,75.82
2330549357,149.8
2328652355,146.07
2327303353,208.44
2326085359,128.3
23257743511,305.1
23249373517,97.2
23246093512,82.6
2323527358,35.64
2321424355,162
2320618351,99.76
2318868352,10.69
2318592353,27.42
2317267357,172.8
2315232354,155.19
23146243516,68.9
23142283510,122.32
2313665357,68.68
23127293513,18.67
2308999359,48.6
2308746352,57.24
23066363510,43.6
2305820352,633.86
2305608353,65.88
2305585353,177.36
2305493359,117.07
2303345354,27
2302317352,64.98
2301587354,146.2
23011053513,103.98
2300931359,21.86
2300207359,84.24
22999143510,118.8
2299792352,100.11
22985353514,140.4
22983753517,101.52
2298054353,20.52
2297620353,27
22975523510,11.34
2297026355,57.24
2296388356,25.92
22961733510,118.8
22951213517,2.41
22948033515,20.09
2294117353,12.63
2293356353,48
2290409359,290.78
2286617351,26.78
22786503511,19.02
2278629351,75.6
22765953513,46.44
2274133356,25.27
2273525351,162
2271859351,102.6
2271293352,64.8
22659643516,221.4
22656433517,456.84
22640283516,29.91
2262062359,15.12
2261034357,69.66
2260273352,82.6
2258812352,206.04
2257648353,54.12
22527043512,42.12
2250724351,6.91
2250700358,27.4
22486603512,22.16
2248288358,352.08
2247502352,96.98
22455393512,154.16
2245461355,78.4
22447303511,170.64
2243382355,6.48
2242088359,46.44
22416923514,81.36
2240671351,96.12
2239163352,96.1
2238036353,345.6
2237527351,75.6
2236735355,5.76
2231679352,32.4
2231471353,32.4
22305733510,38.88
22298673513,141.9
22293483512,19.44
2228013359,100
2227733359,131
2225005352,137.88
2224824355,29.2
22220973510,108.8
2218298351,171.59
2217598357,181.44
22146583513,54
2212845353,205.2
22078413515,49.99
2207612353,0.9
22056703510,62.64
22055193513,5.25
22039423516,224.69
2202303359,78.84
2202242359,45.36
22004773510,45.14
22000713513,421.39
2196916351,10.57
21963433515,857.52
2192222356,10.8
2191607359,129.6
2191089359,302.4
21908843513,341.17
2190396352,41.04
21899563515,30.24
21878603513,162
2187853351,25.45
2186399359,86.4
21856683515,76.94
21845793516,150
2184456358,28.08
2183831359,151.2
2183343356,29.16
2183114359,34.07
21822233516,6.6
21816913513,71.82
2181455351,446.04
21813563513,118.56
2179513359,399.62
2179094351,16.2
21782953512,37.8
21778543512,211.68
21772813510,67.06
21719373511,195.4
2171319357,172.8
21692243512,137.04
2168906352,12.52
2167794351,172.8
21673363510,50
2164366352,9.72
2163376359,133.15
21623003516,16.2
21610753510,63.72
2160030354,172.8
2158914353,17.28
21577643516,99.16
21574743512,18.9
21562173513,119.88
21549233516,25.27
2151892355,167.4
2151663356,16.2
2149820351,17.28
21495163511,142.11
21488093512,99.76
21483353516,28.44
2147932359,76.78
21443373517,103.2
2143682359,36.86
2143606359,21.66
2142425353,675
2139401359,52.92
2138862353,1517.4
2138770358,37.8
21379403513,67.06
2136561352,74.52
21362263515,222.88
21353803514,42.12
2134772352,153.6
2132808354,154.76
2132372355,181.84
2131801353,47.77
21311223517,5.05
21301183510,79.92
2129198359,34
21286413515,75.82
2128108358,43.2
21270263516,50.65
2126869353,23.31
21260123515,151.2
21258793513,4.9
2122717358,236.05
21220213512,19.44
2121239352,32.78
2120843359,129.6
2120393353,27
21178983513,74.41
2115498357,42.12
21133713512,50
21130053514,491.52
2112688353,289.65
2110097353,16.74
2109367355,219.24
2106663351,17.78
21063733510,472.08
21061203510,41.04
2105642359,28
21048123517,112.86
2104713353,162
2103815353,63.72
21031053515,120.4
21024503517,300.24
2102283353,303.48
21005623514,96.12
2099392353,62.64
2099378353,84.24
2098104352,50.76
20978483512,37.8
20978243515,45
2096612353,97.2
2094366355,292.68
2094045355,218.12
2093109353,23.82
20917853512,69.92
20914333511,92.88
20914193516,140.4
2090481352,197.64
2089973358,98.06
20883343511,19.98
2088327358,58.43
20868043514,91.8
2086217356,313.2
2085937357,91.86
2085531353,20.52
2084183357,205.2
20816013515,412.56
20801613512,109.28
2077932353,27
20768673510,36.78
20761883514,64.8
20761713514,194.4
2075846352,26.78
2074856355,85.44
20746343511,24.84
2073316353,226.92
2072791355,401.49
20726093510,93.12
20718623517,67.06
2071558355,52.92
2067513353,171.72
2066547352,75.57
20625563514,42.2
2060781352,59.4
20600023516,245.57
2058900359,72.36
20561043516,150.6
20555273517,144.16
20501403513,178.2
2049632356,45.36
20494963514,95.26
20487033513,390
20442933513,69.21
2044125352,169.02
2042329359,280.02
20414523510,93.4
20391453515,91.75
2038278356,44.28
20373013517,235.16
20363423510,134.46
20342493517,57.24
20340583513,273.76
20335013510,313.2
2032948355,37.8
2031507352,26.2
2031163351,82.46
2030616355,14.85
2030296355,72.36
20300813515,80.13
2028767352,108
2028705354,14.04
20281183516,49.4
20280573511,219.84
20277153512,118.8
20262063511,810
2025926359,694.65
20256503510,149.04
2024653355,1084.32
2023977353,118.8
20237313513,281.88
2023243359,547.39
2022222353,77.92
2021669359,8.64
20211263511,122.14
20206173516,75.6
20200683511,119.85
20190863513,194.4
2016795351,256.5
2016597353,9.63
2014012352,60.26
20107933516,194.07
20097803510,306.72
20093463516,200.5
2009124353,106.92
20086773512,151.84
2008417355,24.84
2008097357,228.42
2007847352,68.04
20078233513,27
2007571353,52.92
20075193513,46.44
2007502353,69
2007151351,53.78
2006826352,54.58
20063213510,167.4
2006031352,296.32
2005652351,473.44
2005607352,26.69
2004280358,33.88
20042423511,138.24
2004020351,85.32
20039623510,64.25
2003092354,23
2002729359,162
2001241357,129.6
20007633516,270.24
20004593512,19.44
20003363513,329.5
1998993357,507.6
19989483515,81.61
1997415352,49.68
1995527352,248.4
1995121355,5.13
1991871353,15.59
19907203512,50
1990140357,41.47
19866933513,16.84
19866483513,149.04
19848423514,142
19847983514,28.48
19814763511,794.16
19803183517,24.94
19756663510,263.52
19737613512,212.18
19732973511,68.85
19668553517,201
19635713516,73.16
19632053515,32.8
1962932352,196.67
19627583510,205.2
19618293510,568.07
1961553355,120.94
19609763517,141.26
1960563351,54.43
19577233510,293.08
19559583513,109.08
1954395355,28.08
1953428359,31.5
19515233515,317.64
19496433515,287.28
1949261353,45.35
19453553512,54.05
19448153516,19.35
19444023515,52.81
1943962353,9.81
1942897351,120.63
19423923512,58.31
19416163511,214.04
1939569351,221.07
1932324356,55.45
1927115353,39
19267293510,132.68
19208023515,226.14
19205813513,21.6
19177723512,143.62
19158223517,37.8
1915198352,834.84
1911220355,292.4
1910865352,148.92
1909616352,14.58
1904062353,507.6
1902969355,130.84
19027783517,224.81
19004603514,115.12
1899917353,61.39
18992453512,121.87
1896220356,201.8
1894325351,461.15
1894134352,25.92
18932503515,258.75
18923383513,71.53
1890266357,181.44
1889697352,373.68
1887457353,211.3
18873723510,52.92
1885491351,75.82
1885354358,80
1884586351,190
1883985356,89.32
1883374353,113.4
1881738351,105.37
1880571359,19.2
1879490353,41.04
18782403516,367.2
18776493514,51.91
1877335359,28.62
18756143511,172.8
18748223510,201.09
1872040352,255.02
1870466351,19.19
1866803359,71.28
18667043510,87.48
1865653359,52.92
1864342352,55.48
18631303513,447.75
1860702354,14.09
1860108357,10
1859300357,246.24
1852349355,203.04
18473213512,385.56
18464303512,166.32
1846331351,44.82
1845280359,450.3
18449863514,18.36
18444673517,120.58
1841275352,114.81
1840735356,12.96
1839968351,147.96
1839586356,15.31
18391803511,39.9
18387633516,37.8
1837766359,193.6
18359393511,87.81
1835625359,215.44
1834956353,52.92
1828825359,6.16
1828726355,90.36
1826234351,248.4
1826173359,65.34
18261353515,64.8
18250463512,133.36
18209593517,317.84
1820645353,43.3
1820072358,139.04
18178363513,40.82
1817690359,293.68
1814446358,122.87
1813944352,28.44
18129613513,126.26
18122993512,118.58
1812275355,72.92
1811506357,155.52
1811285351,31.75
18108133516,156.27
1809985353,194.4
1809657352,11.74
1803761353,17.28
18029933515,62.64
1802856352,43.2
18011253514,185.54
1798494353,48.6
1796407357,87.66
1794854356,81.21
17946013516,30.24
1792348353,89.64
17916243517,209.52
1787788354,146
1787498351,342.48
1787061352,56.17
17862003510,244.18
1785401352,22.68
1783834359,149
1781175358,56.12
17791723514,91.8
1779158353,162
1778625355,45.36
1776447358,66.34
1776157358,20.52
17748493510,51.3
17747953511,156.6
1774689357,59.98
17744433513,86.5
1772579355,42.58
1772036351,106.92
17711693511,11.61
17695483511,378
1766967351,369.9
1766745356,54
1764284353,96.12
17634093510,61.51
1760439353,40.5
17565863510,273.93
1753660357,59.4
1752861353,51.59
17513383512,86.4
17512223512,78.84
17511163510,90.72
1749052352,256.03
17482533516,56.9
1743944354,138.24
17435243516,224.1
17420533513,112.55
17411313513,11.13
17408993511,84.24
17393123514,140.14
1735710353,21.06
1735482359,51.84
17301283515,32.4
17269233517,64.93
1718706354,118.8
1713770355,143.4
1713152352,27
1711813354,22.84
1711462355,111.24
17096743510,42.92
17083633512,151.2
1708066352,21.8
17076943512,68.04
1706857351,37.8
1703306351,7.92
17024773516,210.9
17022483512,214.92
1701739351,73.44
1701500354,72.98
16999823512,172.8
16970013514,169.02
1695397352,718.14
1695144353,168.48
1694437352,13.82
16924193510,364.38
1692167359,230.36
1691023352,233.86
1690576352,345.6
1688313352,48.78
1688139356,55.52
1684742351,208.98
1684636357,1.22
1684339359,13.37
16821513514,29.16
1681680354,48.6
16776453512,216
1674460353,91.09
1671001358,446.79
1670066359,9.51
1668704353,12.13
16677693516,37.8
1666441355,46.44
1666427351,7.96
16660213513,79.29
16644233511,89.64
16632043516,89.85
16600503515,87.48
16594123516,71
1658705353,40.82
16569783513,169.56
1656749355,37.84
16561763514,311.04
1655582358,165.74
1653540352,8.1
1651829353,26.82
1651072357,4.64
16508533517,103.68
1650396358,2.7
16498953514,89.64
16496043515,425.19
1648508353,322.27
1648256352,307.8
1647082359,44
16469623517,84
1645606352,91.8
16454913514,91.8
1642155358,137.54
16420183514,12.96
1640731358,21.1
1640632353,149.04
1640625359,399.6
1639179352,304.45
16391003511,288.45
16371133511,52.2
1635126356,32.4
16340753513,10.8
16313953516,197.82
16313333510,386.64
1630602356,69.1
1630176359,41.33
1628609353,125.28
16277013514,19.8
16264693512,8.41
16241203513,67.28
16239943515,432
1623215352,32.29
1621488353,183.6
1621082357,21.6
1617641353,13.18
16167363517,306.9
16154703511,229.5
16137283516,49
1610321353,210.6
1608267353,58
1606768352,202.82
1606348353,224.64
16062703515,86.5
16049553514,65.6
1603910358,15.84
1603903359,74.52
1603446359,562
1603378352,156.73
1603354352,212.76
1600643353,25.53
15972193513,425.41
1593297352,65.63
1592955353,194.4
15926033516,62.84
15902583513,216.47
1589276354,52.92
15887293516,388.8
15883473514,103.32
15881703517,14.9
1587043353,93.96
15857803513,221.4
15840353516,554.03
15836013514,93.28
1581362355,33.92
15790313512,21.38
15786763510,356.4
15785083514,42.12
1576214353,34.59
1575507351,3.64
15749683515,75.6
1574012357,172.8
1573176351,101
15731523513,19.24
15716083512,28.26
15700833512,183.6
1569827358,173.84
15686913510,16.65
1568264353,972.53
1567649351,129.38
1566659359,179.89
1566222352,11.88
1565065353,25.92
15649763513,154.48
1564341359,37.8
15632383510,14.4
15623303517,173.2
1560756359,8.91
1560626351,32.4
15585483511,218.12
15579543513,30.24
15571383515,45.36
15569713514,70
1556193356,629.64
1555974359,48.3
1554007357,27.62
15539323516,216
15525913514,19.06
15516173517,19.44
1550832355,39.07
15501393510,367.6
15491403513,70.2
15484023514,432
1547856356,448.74
1547528352,85.79
15475113511,25.65
15453643511,12.06
1545319355,22.46
1545043357,139.09
1543773352,101.52
15433393510,21.6
1543179352,95.04
15426153511,87.41
1541571359,38.44
15401543514,225.28
1539325357,371.24
15373693514,72.46
1535174353,249.48
1534429352,74.75
1533880359,151.74
1533231352,52.92
15329373510,123.12
1532630352,109.29
15310463511,469.26
1530735359,66
15275823510,166.32
1526967352,635.48
1523003352,23.76
1521856353,60.48
1521825359,422.4
1521429351,23.22
15212143510,310.93
1521122359,29
1519464359,30.24
1516128352,91.8
1515244358,210.6
15123733516,642.6
1510621354,17.49
1509885353,109.4
1509519359,261.36
15095023517,61.72
15012853514,69.66
14973663512,496.8
14971683515,31.32
14912103513,123.22
14907703517,107.22
1488982353,43.2
1488388358,69.64
1487572354,273.24
1487435359,12.1
1487411359,37.8
1486872352,428.76
1486544359,48.6
1486216354,6.26
14852333517,63.07
14849843514,105.84
14835433511,237.6
1483468352,100
14787853510,221.4
1478518358,194.52
1478419351,6.48
14781293517,129.06
14780823515,28.94
1477474358,322.92
1476682359,97.2
14750743517,296.24
1474787354,116.92
14738963514,37.8
1473773352,1749.6
1471694356,144.8
1470826354,15.66
14664853517,332.01
1465051356,24.84
14630643512,41.44
1462982351,378.22
14627223515,39.4
14620503516,170.64
1460988356,994.47
14588003513,37.32
1457940355,896.4
14570943514,357.7
14466473517,539.33
14461353510,30
14404783510,12.96
1437201351,210.6
1437041356,91.8
1436860356,22.46
1435658357,64.62
14352383511,140.4
1433807353,10.69
14336473511,30.24
14335313515,518.4
14333023516,512.71
14313393513,36.72
14289403517,38.48
14245533516,57.24
14243173512,183.6
14226413510,335.3
1418231357,189.04
14177843515,63.72
14148203517,74.52
14146083514,32.8
14144933511,149.04
1414462357,116.56
14139603510,303.2
1412482357,30.24
14117513510,62.64
1411683359,129.61
1411522355,320.54
1408713352,106.48
14060543512,388.8
14039163510,15.71
1402551352,475.2
1400397359,217.01
1400120356,54
13988923512,3.24
1398496357,59.37
1398335353,226.9
1397741359,427.68
13971303513,328.66
13967683516,413.64
1396713359,23.32
13947193512,12.96
13945353515,49.4
1392692356,50.76
1391732352,95.04
13912513516,205.16
13906673515,43.2
1389401358,33.27
1387490359,27
13861033511,321.84
1385762353,193
1385618351,36.72
1383904353,43.15
1383751356,27
1383645351,225.99
1378818354,37.8
1378603354,49.93
1377552352,88.74
13738443510,6.48
1372953355,172.8
13714753517,199.8
1371390356,8.42
1369960352,8.64
